/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/CryptoDB-28_CbaileyiTAMU-09Q1_Genome_kraken_cleaned.fna	CryptoDB-28_CbaileyiTAMU-09Q1	27987
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/CryptoDB-28_Chominis37999_Genome_kraken_cleaned.fna	CryptoDB-28_Chominis37999	237895
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/CryptoDB-28_ChominisTU502_Genome_kraken_cleaned.fna	CryptoDB-28_ChominisTU502	353151
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/CryptoDB-28_ChominisTU502_new_Genome_kraken_cleaned.fna	CryptoDB-28_ChominisTU502_new	237895
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/CryptoDB-28_ChominisUKH1_Genome_kraken_cleaned.fna	CryptoDB-28_ChominisUKH1	237895
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/CryptoDB-28_CmeleagridisUKMEL1_Genome_kraken_cleaned.fna	CryptoDB-28_CmeleagridisUKMEL1	93969
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/CryptoDB-28_CmurisRN66_Genome_kraken_cleaned.fna	CryptoDB-28_CmurisRN66	441375
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/CryptoDB-28_CparvumIowaII_Genome_kraken_cleaned.fna	CryptoDB-28_CparvumIowaII	353152
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/CryptoDB-28_CveliaCCMP2878_Genome_kraken_cleaned.fna	CryptoDB-28_CveliaCCMP2878	1169474
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/CryptoDB-28_GniphandrodesUnknown_Genome_kraken_cleaned.fna	CryptoDB-28_GniphandrodesUnknown	110365
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/CryptoDB-28_VbrassicaformisCCMP3155_Genome_kraken_cleaned.fna	CryptoDB-28_VbrassicaformisCCMP3155	1169540
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Aaculeatus_ATCC16872_Genome_kraken_cleaned.fna	FungiDB-28_Aaculeatus_ATCC16872	690307
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Aastaci_APO3_Genome_kraken_cleaned.fna	FungiDB-28_Aastaci_APO3	112090
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Acandida_2VRR_Genome_kraken_cleaned.fna	FungiDB-28_Acandida_2VRR	911350
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Acapsulatus_G186AR_Genome_kraken_cleaned.fna	FungiDB-28_Acapsulatus_G186AR	447093
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Acapsulatus_NAm1_Genome_kraken_cleaned.fna	FungiDB-28_Acapsulatus_NAm1	339724
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Acarbonarius_ITEM5010_Genome_kraken_cleaned.fna	FungiDB-28_Acarbonarius_ITEM5010	602072
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Aclavatus_NRRL1_Genome_kraken_cleaned.fna	FungiDB-28_Aclavatus_NRRL1	344612
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Aflavus_NRRL3357_Genome_kraken_cleaned.fna	FungiDB-28_Aflavus_NRRL3357	332952
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Afumigatus_Af293_Genome_kraken_cleaned.fna	FungiDB-28_Afumigatus_Af293	330879
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Ainvadans_NJM9701_Genome_kraken_cleaned.fna	FungiDB-28_Ainvadans_NJM9701	157072
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Alaibachii_Nc14_Genome_kraken_cleaned.fna	FungiDB-28_Alaibachii_Nc14	890382
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Amacrogynus_ATCC38327_Genome_kraken_cleaned.fna	FungiDB-28_Amacrogynus_ATCC38327	578462
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Anidulans_FGSCA4_Genome_kraken_cleaned.fna	FungiDB-28_Anidulans_FGSCA4	227321
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Aniger_ATCC1015_Genome_kraken_cleaned.fna	FungiDB-28_Aniger_ATCC1015	380704
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Aniger_CBS513-88_Genome_kraken_cleaned.fna	FungiDB-28_Aniger_CBS513-88	425011
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_AoryzaeRIB40_Genome_kraken_cleaned.fna	FungiDB-28_AoryzaeRIB40	510516
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Aterreus_NIH2624_Genome_kraken_cleaned.fna	FungiDB-28_Aterreus_NIH2624	341663
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Bdendrobatidis_JEL423_Genome_kraken_cleaned.fna	FungiDB-28_Bdendrobatidis_JEL423	403673
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Bfuckeliana_B05-10_Genome_kraken_cleaned.fna	FungiDB-28_Bfuckeliana_B05-10	332648
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Calbicans_SC5314_Genome_kraken_cleaned.fna	FungiDB-28_Calbicans_SC5314	237561
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Ccinerea_okay7-130_Genome_kraken_cleaned.fna	FungiDB-28_Ccinerea_okay7-130	240176
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Cgattii_R265_Genome_kraken_cleaned.fna	FungiDB-28_Cgattii_R265	294750
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Cgattii_WM276_Genome_kraken_cleaned.fna	FungiDB-28_Cgattii_WM276	367775
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Cglabrata_CBS138_Genome_kraken_cleaned.fna	FungiDB-28_Cglabrata_CBS138	284593
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Cimmitis_H538-4_Genome_kraken_cleaned.fna	FungiDB-28_Cimmitis_H538-4	396776
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_CimmitisRMSCC2394_Genome_kraken_cleaned.fna	FungiDB-28_CimmitisRMSCC2394	404692
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_CimmitisRMSCC3703_Genome_kraken_cleaned.fna	FungiDB-28_CimmitisRMSCC3703	454286
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Cimmitis_RS_Genome_kraken_cleaned.fna	FungiDB-28_Cimmitis_RS	246410
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Cneoformans_B-3501A_Genome_kraken_cleaned.fna	FungiDB-28_Cneoformans_B-3501A	283643
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Cneoformans_H99_Genome_kraken_cleaned.fna	FungiDB-28_Cneoformans_H99	235443
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Cneoformans_JEC21_Genome_kraken_cleaned.fna	FungiDB-28_Cneoformans_JEC21	214684
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_Cposadasii_C735deltSOWgp_Genome_kraken_cleaned.fna	FungiDB-28_Cposadasii_C735deltSOWgp	222929
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_CposadasiiCPA0001_Genome_kraken_cleaned.fna	FungiDB-28_CposadasiiCPA0001	469472
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_CposadasiiCPA0020_Genome_kraken_cleaned.fna	FungiDB-28_CposadasiiCPA0020	490068
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_CposadasiiCPA0066_Genome_kraken_cleaned.fna	FungiDB-28_CposadasiiCPA0066	490069
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_CposadasiiRMSCC1037_Genome_kraken_cleaned.fna	FungiDB-28_CposadasiiRMSCC1037	490065
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_CposadasiiRMSCC1038_Genome_kraken_cleaned.fna	FungiDB-28_CposadasiiRMSCC1038	490066
/home/carmoma/projects/TFM_MiguelAngelEsteve/test_software/eupathdb/library/FungiDB-28_CposadasiiRMSCC2133_Genome_kraken_cleaned.fna	FungiDB-28_CposadasiiRMSCC2133	469470
